# KMOS3D -- Wisnioski, Foerster Schreiber, Fossati, et al. 2019, ApJ 886, 124, 'The KMOS3D Survey: data release and
# final survey paper' (arXiv:1909.11096v1). VizieR J/ApJ/886/124 (doi:10.26093/cds/vizier.18860124), tables 5 and 6.
# SOURCE table5: https://cdsarc.cds.unistra.fr/ftp/J/ApJ/886/124/table5.dat sha256 24b1b12ec42c1d2dfc6aca7d3e965fd78b3c8ff9a68e36a7441f9a1448196a95
# SOURCE table6: https://cdsarc.cds.unistra.fr/ftp/J/ApJ/886/124/table6.dat sha256 fb37854047c6fb2d2e77db28f439e553e12afea3227052238bd48d3ebc804459
# SOURCE ReadMe: https://cdsarc.cds.unistra.fr/ftp/J/ApJ/886/124/ReadMe sha256 7c0c129531f823c1cc603a195667c6c2b2e19f308a2c095868a9d5d2c62627bf
# CROSS-CHECK: MPE release catalogs https://www.mpe.mpg.de/resources/KMOS3D/catalogs/k3d_fnlsp_table_v3.fits.tgz (extracted) (sha256 be2716e3e73755c03b94e55f1ae8aaf8f447434eeefef9a3e45a97ad302b1dea)
#   and https://www.mpe.mpg.de/resources/KMOS3D/catalogs/k3d_fnlsp_table_hafits_v3.fits.tgz (extracted) (sha256 7ef8269d19e95652dc0f7891e4a1c42a03c45393aadc0f8b0ec0815237398711):
#   row counts 785/739, identical ID sets, and z / logM* / R_half agree (validator PASS). Source files in
#   02_galaxy_dynamics/highz_data/_src/ (gitignored, not committed). Built by scripts/highz_ingest_rc41_g17_kmos3d.py.
#
# *** NO KINEMATICS: the KMOS3D data release publishes NO rotation velocity, NO circular velocity, NO gas or baryonic
# *** mass and NO fDM per galaxy (VizieR table5/table6 and the MPE FITS contain none). sigma_int_kms is an
# *** aperture-integrated line width (1.5" radius circular aperture) -- NOT a disk sigma0 and NOT a rotation proxy.
# *** This file CANNOT feed the V^2/R or BTFR a0 routes by itself. It supplies z, M*, R_e and the ID crosswalk
# *** (original targeting IDs like U3_21388 -> KMOS3D U4_29145) used to de-duplicate RC41/RC100.
# PRESSURE SUPPORT: N/A (no rotation velocity in this release).
#
# CONVENTIONS (arXiv:1909.11096v1 Sec. 1, quoted): 'We assume a LambdaCDM cosmology with H0 = 70 km s-1 Mpc-1,
# Omega_m = 0.3, and Omega_Lambda = 0.7' ... 'Chabrier (2003) initial mass function.'
#
# COLUMNS (VizieR labels; explanations quoted from the ReadMe byte-by-byte description):
#   kmos3d_id=ID 'KMOS^3D^ unique identifier'; field=Field; target_id=Target 'KMOS^3D^ original targeting identifier'
#   ('KMOS3D ID when targeted, with field and 3D-HST (v2 or v4 catalog) object ID'); id_skelton14=S14 (NA for 99999)
#   z_kmos3d=z 'Measured KMOS3D redshift' (NA for -9999); zqual_flag=q_z '1 = redshift/detection is uncertain;
#   0 = redshift is secure; -1 = Non-detection'; z_target=zTar 'Best known redshift at time of observation from 3D-HST'
#   logMstar=M* 'Stellar mass' [log Msun] 'Derived from SED modeling following Wuyts+ (2011) ... FAST ... Bruzual &
#   Charlot (2003); Chabrier (2003) IMF; solar metallicity; Exponentially declining SFH with tau>300Myr'
#   Reff_H_arcsec=ReffH 'CANDELS H band major axis effective radius' [arcsec]; e_Reff_H_arcsec=e_ReffH (NA for -999)
#   q_H=Q 'CANDELS H band axis ratio'; e_q_H=e_Q; hband_source_flag=HFlag '1 = H-band fit from van der Wel+ (2012);
#   2 = H-band fit from Lang+ 2014'; sfr_Msun_yr=SFR 'From ladder of SFR indicators assuming a Chabrier (2003) IMF';
#   sfr_type_flag=f_SFR (5..1 = 160um/100um/70um/24um/SED); Av_mag=Av; primary_flag=P '1 = targeted as a primary
#   KMOS3D target, 0 = serendipitous galaxy detection'; addgal_flag=Add; seg_flag=Seg '1 = possible issues with
#   photometry and derived parameters resulting from over or under segmentation'; band=Band; psf_fwhm_arcsec=FWHM
#   'FWHM of Moffat model PSF; minor axis'; ra_deg, dec_deg = RAdeg, DEdeg (J2000).
#   From table6 (joined on ID; NA where absent): z_Ha=z 'Redshift (vacuum) from H{alpha} line fit' (1.5" aperture);
#   e_z_Ha; sigma_int_kms=sigma 'Velocity dispersion' -- 'Properties from Gaussian line profile fits to the
#   spatially-integrated spectrum of each galaxy extracted in a circular aperture of 1.5" radius. The velocity
#   dispersion is corrected for the instrumental resolution'; e_sigma_int_kms; Ha_fit_flag=Flag '0 = reliable fit'
#   (-3 no fit, -2/-1 upper limits, 1 unreliable; value 2 also occurs, undocumented in the ReadMe note).
#   Omitted: File, Exp, Res, Ksmag, UMag, VMag, JMag, Ap, FHa, e_FHa, FCor.
#   derived_kpc_per_arcsec = proper kpc per arcsec at z_kmos3d for astropy FlatLambdaCDM(H0=70, Om0=0.3) (the paper's
#   cosmology; reproduces RC41 Table 1 col 7 and G17 Table 1 'kpc/arcsec'); derived_Reff_H_kpc = that x Reff_H_arcsec.
#   NA when z_kmos3d is missing (z_target is deliberately NOT substituted).
#   in_RC41/RC41_row: ID or target_id matches an RC41 alias; in_RC100/RC100_idx: matches an RC100 name directly
#   (RC100_match=id_or_target) or through the matched RC41 row (via_RC41_alias); in_G17 likewise.
#
# OVERLAP: 69 rows overlap RC100 and 20 overlap RC41 by ID. RC100 names with a
# KMOS3D-style field prefix that matched no KMOS3D row: none.
# 785 rows = 739 primary targets + 46 serendipitous detections (primary_flag=0): count galaxies with primary_flag=1,
# not rows. All RC41/RC100-overlapping rows are primary targets.
# 158 rows have no measured z_kmos3d (-9999 in source) and 125 have no sigma_int_kms. NA = not given.
# DE-DUPLICATION TRAP: Uebler+2017 (VizieR J/ApJ/842/121, the KMOS3D Tully-Fisher sample) is ID-less (sequence
# numbers only), so it cannot be de-duplicated against this file, RC41 or RC100 by ID.
kmos3d_id,field,target_id,id_skelton14,z_kmos3d,zqual_flag,z_target,logMstar,Reff_H_arcsec,e_Reff_H_arcsec,derived_Reff_H_kpc,derived_e_Reff_H_kpc,derived_kpc_per_arcsec,q_H,e_q_H,hband_source_flag,sfr_Msun_yr,sfr_type_flag,Av_mag,z_Ha,e_z_Ha,sigma_int_kms,e_sigma_int_kms,Ha_fit_flag,primary_flag,addgal_flag,seg_flag,band,psf_fwhm_arcsec,ra_deg,dec_deg,in_RC41,RC41_row,in_RC100,RC100_idx,RC100_match,in_G17
GS4_12434,GOODS-S,GS4_12434,12434,NA,0,1.64323,10.67,0.886,NA,NA,NA,NA,0.204,NA,2,27.53356,4.0,2.2,1.64323,0.0,115.6,0.0,-2,1,0,1,H,0.84374,53.228111267089844,-27.85382080078125,0,NA,0,NA,NA,0
GS4_12912,GOODS-S,GS4_12912,12912,0.90417,0,0.905,9.84,0.341,0.002,2.660,0.016,7.8014,0.585,0.005,1,4.66308,2.0,1.3,0.90417,8.0E-5,90.7,14.7,2,1,0,0,YJ,0.4318,53.09552764892578,-27.851276397705078,0,NA,0,NA,NA,0
GS4_13063,GOODS-S,GS4_13063,13063,1.01616,0,1.018,10.55,0.138,0.002,1.109,0.016,8.0386,0.378,0.01,1,2.673957,2.0,0.9,1.01616,1.0E-4,146.0,16.4,0,1,0,0,YJ,0.55327,53.04999923706055,-27.851173400878906,0,NA,0,NA,NA,0
GS4_13126,GOODS-S,GS4_13126,13126,0.98991,0,0.99,9.7,0.268,0.002,2.141,0.016,7.9893,0.302,0.006,1,34.992096,5.0,2.0,0.98991,5.0E-5,182.4,13.9,0,1,0,0,YJ,0.46189,53.07076644897461,-27.85066795349121,0,NA,0,NA,NA,0
GS4_13143,GOODS-S,GS4_13143,13143,0.76014,0,0.76192,9.82,0.695,0.005,5.125,0.037,7.3743,0.32,0.004,1,4.520807,2.0,1.6,0.76014,4.0E-5,101.0,7.9,0,1,0,1,YJ,0.4318,53.08810043334961,-27.85064125061035,1,5,1,8,id_or_target,0
GS4_13920,GOODS-S,GS4_13920,13920,1.01472,0,1.015,10.95,0.961,0.005,7.723,0.040,8.0360,0.657,0.002,2,19.83937,5.0,0.9,1.01472,5.0E-5,76.9,10.0,0,1,0,0,YJ,0.60688,53.16188049316406,-27.845834732055664,0,NA,0,NA,NA,0
GS4_14070,GOODS-S,GS4_14070,14070,2.30645,0,2.2843292,10.48,0.416,0.008,3.412,0.066,8.2011,0.786,0.014,2,84.251755,4.0,0.9,2.30645,2.0E-5,76.4,4.2,0,1,0,1,K,0.5387,53.228511810302734,-27.84630012512207,0,NA,0,NA,NA,0
GS4_14152,GOODS-S,GS4_14152,14152,1.61415,0,1.615,11.29,0.625,0.013,5.295,0.110,8.4724,0.59,0.007,2,166.89372,5.0,1.5,1.61415,1.2E-4,267.3,10.8,0,1,0,0,H,0.44071,53.198856353759766,-27.84391212463379,1,24,1,55,id_or_target,0
GS4_14356,GOODS-S,GS4_14356,14356,1.35695,0,1.36198,10.57,1.004,0.02,8.446,0.168,8.4123,0.255,0.01,1,80.576065,5.0,2.1,1.35695,1.3E-4,146.2,14.9,0,1,0,0,H,0.38994,53.0433464050293,-27.84543228149414,0,NA,1,36,id_or_target,0
GS4_14374,GOODS-S,GS4_14374,14374,NA,0,1.51431,10.38,0.318,0.019,NA,NA,NA,0.693,0.019,2,0.23988329,1.0,0.5,1.51431,0.0,114.3,0.0,-2,1,0,0,H,0.84374,53.21908950805664,-27.845186233520508,0,NA,0,NA,NA,0
GS4_15000,GOODS-S,GS3_09785,15000,2.03549,0,2.02258,9.92,0.553,0.163,4.620,1.362,8.3542,0.368,0.025,2,43.178383,5.0,0.5,2.03549,1.1E-4,136.7,21.3,0,1,0,0,K,0.52914,53.11606216430664,-27.841575622558594,0,NA,0,NA,NA,0
GS4_15214,GOODS-S,GS4_15214,15214,1.61149,0,1.613,11.22,0.641,0.008,5.431,0.068,8.4724,0.526,0.005,2,93.28714,5.0,1.6,1.61149,4.0E-5,133.7,13.4,0,1,0,0,H,0.61836,53.131439208984375,-27.841327667236328,0,NA,0,NA,NA,0
GS4_15457,GOODS-S,GS4_15457,15457,NA,1,1.005,10.22,0.056,0.001,NA,NA,NA,0.982,0.013,2,0.032359365,1.0,0.1,1.005,0.0,115.8,0.0,-2,1,0,0,YJ,0.61357,53.12512969970703,-27.840761184692383,0,NA,0,NA,NA,0
GS4_15735,GOODS-S,GS4_15735,15735,NA,0,1.8352916,10.9,2.209,0.011,NA,NA,NA,0.338,0.011,2,24.966272,2.0,1.1,NA,NA,NA,NA,-3,1,0,0,K,0.71616,53.14454650878906,-27.839691162109375,0,NA,0,NA,NA,0
GS4_15819,GOODS-S,GS4_15819,15819,2.04211,0,2.0029225,10.75,0.565,0.008,4.718,0.067,8.3510,0.509,0.009,2,120.622375,2.0,1.1,2.04211,3.0E-5,147.6,10.0,0,1,0,0,K,0.5387,53.17961120605469,-27.839202880859375,0,NA,0,NA,NA,0
GS4_15836,GOODS-S,GS4_15836,15836,1.57824,0,1.48805,10.57,0.359,0.004,3.041,0.034,8.4718,0.584,0.008,2,58.839184,5.0,1.9,1.57824,4.0E-5,190.9,25.6,0,1,0,0,H,0.37894,53.131954193115234,-27.839187622070312,0,NA,0,NA,NA,0
GS4_16085,GOODS-S,GS4_16085,16085,NA,0,1.61823,10.36,0.224,0.009,NA,NA,NA,0.545,0.013,2,0.8128305,1.0,0.0,1.61823,0.0,116.4,0.0,-2,1,0,0,H,0.89539,53.16968536376953,-27.838037490844727,0,NA,0,NA,NA,0
GS4_16336,GOODS-S,GS4_16336,16336,NA,0,1.038,10.42,0.177,0.002,NA,NA,NA,0.723,0.008,2,0.2630268,1.0,0.2,1.038,0.0,112.0,0.0,-2,1,0,0,YJ,0.47594,53.18455123901367,-27.836029052734375,0,NA,0,NA,NA,0
GS4_16603,GOODS-S,GS4_16603,16603,1.61253,0,1.612,11.01,0.213,0.003,1.805,0.025,8.4724,0.854,0.007,2,1.023293,1.0,0.3,1.61253,2.2E-4,180.0,39.2,2,1,0,0,H,0.61836,53.15018844604492,-27.834529876708984,0,NA,0,NA,NA,0
GS4_16640,GOODS-S,GS4_16640,16640,1.03562,0,1.037,9.63,0.208,0.007,1.679,0.057,8.0728,0.869,0.014,1,0.77624714,1.0,0.4,1.03562,3.0E-5,109.4,8.2,0,1,0,0,YJ,0.47431,53.10398483276367,-27.8355655670166,0,NA,0,NA,NA,0
GS4_16776,GOODS-S,GS4_16776,16776,1.61291,0,1.6113,10.07,0.227,0.003,1.923,0.025,8.4724,0.821,0.01,1,44.666145,2.0,1.0,1.61291,1.0E-5,69.0,3.2,0,1,1,3,H,0.38994,53.07058334350586,-27.83450698852539,0,NA,0,NA,NA,0
GS4_16814,GOODS-S,GS4_16814,16814,1.61539,0,1.618,11.19,0.579,0.003,4.906,0.025,8.4724,0.642,0.004,2,297.71277,5.0,1.6,1.61539,9.0E-5,160.2,14.4,0,1,0,0,H,0.40748,53.07268524169922,-27.83420753479004,0,NA,1,56,id_or_target,0
GS4_16960,GOODS-S,GS4_16960,16960,1.61704,0,1.619,10.78,0.462,0.005,3.914,0.042,8.4724,0.811,0.006,2,347.09152,5.0,1.9,1.61704,7.0E-5,206.2,11.6,0,1,1,0,H,0.65392,53.1572380065918,-27.833438873291016,0,NA,0,NA,NA,0
GS4_17033,GOODS-S,GS4_17033,17033,NA,0,1.36789,10.68,0.171,0.003,NA,NA,NA,0.383,0.011,2,0.09549926,1.0,0.0,1.36789,0.0,115.4,0.0,-2,1,0,0,H,0.42113,53.046810150146484,-27.833053588867188,0,NA,0,NA,NA,0
GS4_17069,GOODS-S,GS4_17069,17069,0.979,0,0.9801,10.2,0.24,0.001,1.912,0.008,7.9678,0.72,0.003,2,42.06191,5.0,1.4,0.979,1.0E-5,81.0,3.2,0,1,0,0,YJ,0.50922,53.13252258300781,-27.83291244506836,0,NA,0,NA,NA,0
GS4_17347,GOODS-S,GS4_17347,17347,0.78303,0,0.784,9.93,0.247,0.002,1.841,0.015,7.4529,0.453,0.006,1,3.1387608,2.0,0.5,0.78303,7.0E-5,71.3,11.2,0,1,0,0,YJ,0.4318,53.13211441040039,-27.831737518310547,0,NA,0,NA,NA,0
GS4_17531,GOODS-S,GS4_17531,17531,1.35737,0,1.36671,10.68,0.557,0.005,4.686,0.042,8.4125,0.553,0.006,2,22.591318,5.0,1.3,1.35737,1.1E-4,191.9,13.7,0,1,0,0,H,0.42113,53.04258346557617,-27.830419540405273,0,NA,0,NA,NA,0
GS4_17817,GOODS-S,GS3_11606,17817,2.56853,0,2.57843,10.26,0.327,0.005,2.624,0.040,8.0240,0.481,0.009,1,191.1659,5.0,0.8,2.56853,3.0E-5,96.2,6.2,0,1,0,0,K,0.50884,53.18830108642578,-27.82933807373047,0,NA,0,NA,NA,0
GS4_18006,GOODS-S,GS4_18006,18006,1.01521,0,1.016,10.41,0.066,0.001,0.530,0.008,8.0369,0.924,0.007,2,8.225691,2.0,0.0,1.01521,1.3E-4,176.7,28.7,2,1,0,0,YJ,0.47594,53.18522262573242,-27.827829360961914,0,NA,0,NA,NA,0
GS4_18201,GOODS-S,GS4_18201,18201,0.83439,1,0.833,10.24,0.093,0.001,0.708,0.008,7.6138,0.793,0.01,2,0.028840318,1.0,0.3,0.83439,1.7E-4,117.8,55.4,2,1,0,0,YJ,0.47955,53.14188003540039,-27.827163696289062,0,NA,0,NA,NA,0
GS4_18305,GOODS-S,GS4_18305,18305,NA,1,1.0,10.08,0.122,0.004,NA,NA,NA,0.795,0.012,2,2.0689695,2.0,0.1,1.0,0.0,115.1,0.0,-2,1,0,0,YJ,0.58143,53.12847137451172,-27.82549285888672,0,NA,0,NA,NA,0
GS4_18505,GOODS-S,GS4_18505,18505,1.49183,0,1.4920198,10.22,0.515,0.005,4.357,0.042,8.4610,0.313,0.006,2,30.006126,2.0,1.2,1.49183,3.7E-4,235.0,50.3,2,1,0,0,H,0.54763,53.202720642089844,-27.825265884399414,0,NA,0,NA,NA,0
GS4_18642,GOODS-S,GS4_18642,18642,0.84274,0,0.82,10.34,0.163,0.002,1.245,0.015,7.6380,0.693,0.008,2,0.0363078,1.0,0.0,0.84274,3.1E-4,234.4,54.7,0,1,0,0,YJ,0.4769,53.161739349365234,-27.82456398010254,0,NA,0,NA,NA,0
GS4_18936,GOODS-S,GS3_12468,18936,2.0357,0,2.0356,10.28,0.156,0.004,1.303,0.033,8.3541,0.919,0.014,2,8.51138,1.0,0.0,2.0357,4.0E-5,79.0,9.8,0,1,1,0,K,0.45925,53.10378646850586,-27.823261260986328,0,NA,0,NA,NA,0
GS4_19137,GOODS-S,GS4_19137,19137,1.03704,0,1.038,10.74,0.485,0.002,3.916,0.016,8.0752,0.436,0.003,2,63.666298,5.0,1.8,1.03704,3.0E-5,167.6,15.4,0,1,0,0,YJ,0.69073,53.077903747558594,-27.822153091430664,0,NA,0,NA,NA,0
GS4_19148,GOODS-S,GS4_19148,19148,NA,0,0.98,11.27,0.471,0.002,NA,NA,NA,0.732,0.002,2,0.3715352,1.0,0.3,0.98,0.0,113.8,0.0,-2,1,0,0,YJ,0.46542,53.164981842041016,-27.819326400756836,0,NA,0,NA,NA,0
GS4_19348,GOODS-S,GS3_12781,19348,2.58466,1,2.582,11.26,0.38,0.004,3.045,0.032,8.0125,0.721,0.006,1,805.14404,5.0,0.8,2.58466,3.9E-4,60.4,47.2,2,1,0,0,K,0.48494,53.14882278442383,-27.821115493774414,0,NA,0,NA,NA,0
GS4_19676,GOODS-S,GS4_19676,19676,1.00394,0,1.0052,9.26,0.268,0.006,2.148,0.048,8.0161,0.422,0.012,1,2.1877615,1.0,0.1,1.00394,1.0E-5,29.0,4.8,0,1,1,0,YJ,0.48131,53.06343460083008,-27.819704055786133,0,NA,0,NA,NA,0
GS4_20241,GOODS-S,GS4_20241,20241,1.37855,0,1.38,10.35,0.368,0.003,3.100,0.025,8.4230,0.407,0.006,2,67.70691,5.0,1.6,1.37855,6.0E-5,131.8,13.8,0,1,0,0,H,0.42143,53.044891357421875,-27.81646728515625,0,NA,0,NA,NA,0
GS4_20297,GOODS-S,GS4_20297,20297,1.01619,0,1.016,9.56,0.725,0.015,5.828,0.121,8.0386,0.586,0.011,1,0.9549926,1.0,0.0,1.01619,1.3E-4,64.8,22.2,0,1,0,0,YJ,0.58143,53.10848617553711,-27.815603256225586,0,NA,0,NA,NA,0
GS4_20410,GOODS-S,GS3_13572,20410,2.00832,0,2.007,10.2,0.326,0.004,2.728,0.033,8.3671,0.553,0.008,2,42.482998,2.0,0.8,2.00832,1.6E-4,88.1,39.3,2,1,0,0,K,0.45925,53.09145736694336,-27.815444946289062,0,NA,0,NA,NA,0
GS4_20422,GOODS-S,GS4_20422,20422,2.00022,0,2.0005,9.93,0.29,0.004,2.428,0.033,8.3708,0.448,0.01,1,15.488168,1.0,0.5,2.00022,1.2E-4,58.8,14.1,0,1,0,0,K,0.5387,53.203372955322266,-27.816009521484375,0,NA,0,NA,NA,0
GS4_20623,GOODS-S,GS4_20623,20623,2.57531,0,2.573,10.01,0.499,0.006,4.002,0.048,8.0191,0.263,0.007,1,37.153526,1.0,0.5,2.57531,2.0E-5,89.1,8.9,0,1,0,0,K,0.53108,53.15782928466797,-27.81475257873535,0,NA,0,NA,NA,0
GS4_20651,GOODS-S,GS4_20651,20651,1.30673,0,1.309,10.19,0.174,0.002,1.459,0.017,8.3824,0.646,0.007,2,55.3473,5.0,0.8,1.30673,1.0E-5,131.3,1.5,0,1,0,0,H,0.37894,53.14988327026367,-27.813995361328125,0,NA,0,NA,NA,0
GS4_21149,GOODS-S,GS3_13938,21149,2.03436,0,2.02986,10.38,0.739,0.025,6.174,0.209,8.3547,0.281,0.013,2,40.93807,2.0,0.6,2.03436,6.0E-5,77.9,15.2,0,1,0,0,K,0.45925,53.10178756713867,-27.812259674072266,0,NA,0,NA,NA,0
GS4_21202,GOODS-S,GS4_21202,21202,1.51828,0,1.51809,9.71,0.464,0.008,3.928,0.068,8.4658,0.641,0.01,1,3.8018937,1.0,0.0,1.51828,1.0E-5,70.0,3.5,0,1,0,0,H,0.42051,53.045101165771484,-27.81255531311035,0,NA,0,NA,NA,0
GS4_21525,GOODS-S,GS4_21525,21525,1.35639,0,1.357,9.89,0.255,0.004,2.145,0.034,8.4120,0.778,0.01,2,13.182568,1.0,1.0,1.35639,1.0E-5,75.3,3.5,0,1,0,2,H,0.43842,53.082454681396484,-27.810894012451172,0,NA,0,NA,NA,0
GS4_21719,GOODS-S,GS4_21719,21719,NA,0,0.89648,9.81,0.058,0.001,NA,NA,NA,0.905,0.018,1,0.27542287,1.0,0.0,0.89648,0.0,114.0,0.0,-2,1,0,0,YJ,0.69073,53.111141204833984,-27.809663772583008,0,NA,0,NA,NA,0
GS4_21798,GOODS-S,GS3_14506,21798,NA,0,2.47,10.69,0.103,0.002,NA,NA,NA,0.34,0.018,2,0.48977882,1.0,0.1,NA,NA,NA,NA,-3,1,0,0,K,0.4431,53.1632194519043,-27.808984756469727,0,NA,0,NA,NA,0
GS4_22027,GOODS-S,GS3_14526,22027,1.99731,0,1.996,10.08,0.237,0.006,1.984,0.050,8.3721,0.439,0.012,2,17.3565,2.0,0.4,1.99731,5.0E-5,60.6,12.1,0,1,0,0,K,0.42938,53.17365646362305,-27.80823516845703,0,NA,0,NA,NA,0
GS4_22270,GOODS-S,GS3_14760,22270,NA,0,2.16995,11.0,0.084,0.001,NA,NA,NA,0.815,0.013,2,0.9772372,1.0,0.2,NA,NA,NA,NA,-3,1,0,0,K,0.42906,53.11650466918945,-27.806743621826172,0,NA,0,NA,NA,0
GS4_23073,GOODS-S,GS3_15166,23073,NA,0,2.349,11.2,0.087,0.001,NA,NA,NA,0.545,0.011,2,1.5848932,1.0,0.3,2.349,0.0,116.1,0.0,-2,1,0,0,K,0.4431,53.123104095458984,-27.803386688232422,0,NA,0,NA,NA,0
GS4_24062,GOODS-S,GS4_24062,24062,1.38184,0,1.383,10.57,0.268,0.002,2.258,0.017,8.4246,0.899,0.005,2,64.93284,5.0,1.5,1.38184,4.0E-5,75.5,8.7,0,1,0,0,H,0.4539,53.119869232177734,-27.798734664916992,0,NA,0,NA,NA,0
GS4_24110,GOODS-S,GS3_15675,24110,1.9972,0,1.998,10.89,0.572,0.001,4.789,0.008,8.3722,0.765,0.001,2,328.78452,5.0,1.2,1.9972,1.0E-5,107.8,5.8,0,1,0,0,K,0.4431,53.16688919067383,-27.79873275756836,0,NA,1,60,id_or_target,0
GS4_24253,GOODS-S,GS4_24253,24253,1.01614,1,1.01375,9.15,1.522,0.14,12.235,1.125,8.0386,0.747,0.025,1,2.5703957,1.0,0.0,1.01614,8.0E-5,68.9,11.1,0,1,0,0,YJ,0.48131,53.070194244384766,-27.79816436767578,0,NA,0,NA,NA,0
GS4_24294,GOODS-S,GS4_24294,24294,0.99862,0,0.99915,9.53,0.297,0.005,2.378,0.040,8.0061,0.865,0.01,1,2.9472919,2.0,0.5,0.99862,2.0E-5,53.4,5.0,0,1,0,0,YJ,0.36199,53.05873489379883,-27.797550201416016,0,NA,0,NA,NA,0
GS4_25151,GOODS-S,GS3_16335,25151,2.22298,0,2.228,10.65,0.649,0.012,5.356,0.099,8.2524,0.873,0.01,2,110.355194,2.0,0.8,2.22298,3.0E-5,123.8,4.8,0,1,0,1,K,0.45925,53.09964370727539,-27.794273376464844,0,NA,0,NA,NA,0
GS4_25266,GOODS-S,GS4_25266,25266,1.0171394,1,1.017,9.64,0.087,0.003,0.700,0.024,8.0404,0.886,0.022,1,0.4365158,1.0,0.3,1.0171394,0.0,114.0,0.0,-1,1,0,0,YJ,0.69073,53.10496520996094,-27.79314422607422,0,NA,0,NA,NA,0
GS4_25997,GOODS-S,GS4_25997,25997,NA,0,1.018,10.67,0.144,0.001,NA,NA,NA,0.798,0.006,2,0.09120109,1.0,0.0,1.018,0.0,115.2,0.0,-2,1,0,0,YJ,0.36199,53.05192947387695,-27.791446685791016,0,NA,0,NA,NA,0
GS4_26113,GOODS-S,GS4_26113,26113,1.36045,0,1.35726,9.82,0.286,0.005,2.406,0.042,8.4141,0.752,0.009,1,4.897788,1.0,0.3,1.36045,6.0E-5,102.7,14.9,0,1,0,0,H,0.42051,53.043373107910156,-27.78965187072754,0,NA,0,NA,NA,0
GS4_26139,GOODS-S,GS4_26139,26139,1.5530589,0,1.553,11.08,0.276,0.003,2.338,0.025,8.4701,0.688,0.006,2,20.181868,2.0,0.5,1.5530589,1.8E-4,199.3,44.9,2,1,0,0,H,0.48801,53.12508010864258,-27.790771484375,0,NA,0,NA,NA,0
GS4_26690,GOODS-S,GS3_17650,26690,NA,0,2.23006,10.94,0.077,0.001,NA,NA,NA,0.426,0.013,2,0.8709636,1.0,0.0,2.23006,0.0,115.5,0.0,-2,1,0,0,K,0.45925,53.106590270996094,-27.78729820251465,0,NA,0,NA,NA,0
GS4_27159,GOODS-S,GS3_17588,27159,2.61845,0,2.61257,10.1,0.379,0.008,3.028,0.064,7.9882,0.403,0.009,1,45.708817,1.0,0.5,2.61845,5.0E-5,71.9,11.5,0,1,0,1,K,0.41819,53.05609130859375,-27.78629493713379,0,NA,0,NA,NA,0
GS4_27230,GOODS-S,GS4_27230,27230,1.42316,0,1.423,10.04,0.267,0.004,2.254,0.034,8.4415,0.529,0.008,2,17.232275,2.0,0.5,1.42316,1.0E-5,93.2,4.4,0,1,0,0,H,0.4653,53.09769821166992,-27.78584861755371,0,NA,0,NA,NA,0
GS4_27231,GOODS-S,GS4_27231,27231,NA,0,0.954,10.96,0.71,0.001,NA,NA,NA,0.53,0.001,2,12.670472,2.0,0.9,0.954,0.0,114.4,0.0,-2,1,0,0,YJ,0.9255,53.16033935546875,-27.78400421142578,0,NA,0,NA,NA,0
GS4_27404,GOODS-S,GS3_17716,27404,2.03507,0,2.0343,10.66,0.837,0.023,6.993,0.192,8.3544,0.699,0.012,2,81.512566,5.0,0.7,2.03507,1.2E-4,225.7,45.3,0,1,0,0,K,0.41819,53.07204055786133,-27.78565788269043,1,25,1,62,via_RC41_alias,0
GS4_27441,GOODS-S,GS4_27441,27441,1.38112,0,1.3822021,10.82,0.84,0.009,7.076,0.076,8.4242,0.385,0.006,2,89.35545,5.0,2.0,1.38112,8.0E-5,179.4,17.6,0,1,0,0,H,0.43468,53.07596969604492,-27.78583335876465,0,NA,1,38,id_or_target,0
GS4_27882,GOODS-S,GS3_18419,27882,2.30821,0,2.309,10.96,0.331,0.005,2.714,0.041,8.2000,0.664,0.01,2,926.3907,5.0,2.0,2.30821,4.0E-5,138.6,10.6,2,1,1,0,K,0.35627,53.1187629699707,-27.782785415649414,0,NA,0,NA,NA,0
GS4_28844,GOODS-S,GS4_28844,28844,NA,0,2.49733,10.85,0.227,0.002,NA,NA,NA,0.653,0.004,1,94.703354,4.0,0.6,NA,NA,NA,NA,-3,1,0,0,K,0.48912,53.146141052246094,-27.779869079589844,0,NA,0,NA,NA,0
GS4_28870,GOODS-S,GS4_28870,28870,2.47093,0,2.468,9.9,0.116,0.001,0.939,0.008,8.0923,0.575,0.006,1,94.05878,4.0,0.6,2.47093,3.0E-5,85.0,11.7,0,1,0,0,K,0.35835,53.18202590942383,-27.779539108276367,0,NA,0,NA,NA,0
GS4_29606,GOODS-S,GS4_29606,29606,2.54192,0,2.54309,10.47,0.18,0.002,1.448,0.016,8.0428,0.762,0.007,1,1082.6527,5.0,0.7,2.54192,1.0E-4,160.9,37.5,0,1,0,0,K,0.51355,53.160587310791016,-27.776123046875,0,NA,0,NA,NA,0
GS4_29730,GOODS-S,GS4_29730,29730,0.99654,0,0.999,10.43,0.703,0.003,5.625,0.024,8.0021,0.404,0.001,2,21.108868,4.0,0.1,0.99654,3.0E-5,62.5,5.6,0,1,0,0,YJ,0.9255,53.15276336669922,-27.77528190612793,0,NA,0,NA,NA,0
